timestamp,open (USD),high (USD),low (USD),close (USD),open (USD),high (USD),low (USD),close (USD),volume,market cap (USD)
2021-03-11,6.23800000,6.28000000,5.85400000,6.14200000,6.23800000,6.28000000,5.85400000,6.14200000,3557217.73500000,3557217.73500000
2021-03-10,6.55700000,6.58000000,6.03500000,6.23000000,6.55700000,6.58000000,6.03500000,6.23000000,4698937.17500000,4698937.17500000
2021-03-09,6.31100000,6.62500000,6.18500000,6.55800000,6.31100000,6.62500000,6.18500000,6.55800000,4162255.19100000,4162255.19100000
2021-03-08,6.34600000,6.40000000,6.00000000,6.31400000,6.34600000,6.40000000,6.00000000,6.31400000,2704756.09300000,2704756.09300000
2021-03-07,6.32600000,6.55300000,6.10100000,6.35000000,6.32600000,6.55300000,6.10100000,6.35000000,3696795.29400000,3696795.29400000
2021-03-06,6.58200000,6.66900000,5.91000000,6.31500000,6.58200000,6.66900000,5.91000000,6.31500000,5613035.85700000,5613035.85700000
2021-03-05,5.68100000,6.64200000,5.25200000,6.58800000,5.68100000,6.64200000,5.25200000,6.58800000,9163073.64000000,9163073.64000000
2021-03-04,5.34500000,5.91700000,5.19400000,5.68500000,5.34500000,5.91700000,5.19400000,5.68500000,6709024.08100000,6709024.08100000
2021-03-03,5.19000000,5.52900000,5.12900000,5.34000000,5.19000000,5.52900000,5.12900000,5.34000000,3241039.53000000,3241039.53000000
2021-03-02,5.27000000,5.38600000,4.94400000,5.19300000,5.27000000,5.38600000,4.94400000,5.19300000,3502754.15200000,3502754.15200000
2021-03-01,4.85300000,5.28000000,4.82400000,5.27000000,4.85300000,5.28000000,4.82400000,5.27000000,2950187.12000000,2950187.12000000
2021-02-28,5.26800000,5.36900000,4.51600000,4.85500000,5.26800000,5.36900000,4.51600000,4.85500000,3642523.57200000,3642523.57200000
2021-02-27,5.19400000,5.76300000,5.12300000,5.26700000,5.19400000,5.76300000,5.12300000,5.26700000,3965915.55800000,3965915.55800000
2021-02-26,5.12200000,5.35900000,4.69800000,5.18400000,5.12200000,5.35900000,4.69800000,5.18400000,4611371.16800000,4611371.16800000
2021-02-25,5.30300000,5.80900000,5.06800000,5.12800000,5.30300000,5.80900000,5.06800000,5.12800000,4770529.54600000,4770529.54600000
2021-02-24,5.14400000,5.61300000,4.87200000,5.30300000,5.14400000,5.61300000,4.87200000,5.30300000,5597323.78000000,5597323.78000000
2021-02-23,6.39000000,6.43800000,4.24700000,5.14800000,6.39000000,6.43800000,4.24700000,5.14800000,10797534.91300000,10797534.91300000
2021-02-22,7.11900000,7.14500000,5.36100000,6.38900000,7.11900000,7.14500000,5.36100000,6.38900000,7391385.72100000,7391385.72100000
2021-02-21,6.69800000,7.33000000,6.50600000,7.11800000,6.69800000,7.33000000,6.50600000,7.11800000,5427144.78000000,5427144.78000000
2021-02-20,7.26700000,7.39100000,6.35000000,6.69300000,7.26700000,7.39100000,6.35000000,6.69300000,4973379.51300000,4973379.51300000
2021-02-19,7.14200000,7.51200000,6.73700000,7.26200000,7.14200000,7.51200000,6.73700000,7.26200000,5446090.61000000,5446090.61000000
2021-02-18,6.63800000,7.31000000,6.63300000,7.13300000,6.63800000,7.31000000,6.63300000,7.13300000,5817830.81700000,5817830.81700000
2021-02-17,6.42400000,6.77000000,5.97100000,6.63900000,6.42400000,6.77000000,5.97100000,6.63900000,5148078.27300000,5148078.27300000
2021-02-16,6.41900000,6.80900000,6.10200000,6.42600000,6.41900000,6.80900000,6.10200000,6.42600000,4647284.60600000,4647284.60600000
2021-02-15,6.99300000,7.13000000,5.40000000,6.41200000,6.99300000,7.13000000,5.40000000,6.41200000,7677049.54200000,7677049.54200000
2021-02-14,7.71800000,7.79000000,6.76000000,6.98600000,7.71800000,7.79000000,6.76000000,6.98600000,6908698.39300000,6908698.39300000
2021-02-13,7.34300000,7.78400000,6.93400000,7.71800000,7.34300000,7.78400000,6.93400000,7.71800000,8545553.07600000,8545553.07600000
2021-02-12,7.40800000,8.23800000,6.84100000,7.34500000,7.40800000,8.23800000,6.84100000,7.34500000,23219109.02700000,23219109.02700000
2021-02-11,7.52200000,8.85000000,7.18400000,7.41100000,7.52200000,8.85000000,7.18400000,7.41100000,22059610.83600000,22059610.83600000
2021-02-10,5.01700000,7.77000000,4.98400000,7.51400000,5.01700000,7.77000000,4.98400000,7.51400000,42672218.05600000,42672218.05600000
2021-02-09,4.73600000,5.24700000,4.51800000,5.01500000,4.73600000,5.24700000,4.51800000,5.01500000,7655641.71500000,7655641.71500000
2021-02-08,4.24600000,4.81400000,4.02000000,4.73100000,4.24600000,4.81400000,4.02000000,4.73100000,10154562.76200000,10154562.76200000
2021-02-07,4.43600000,4.45000000,3.93600000,4.24600000,4.43600000,4.45000000,3.93600000,4.24600000,8655832.17800000,8655832.17800000
2021-02-06,3.85400000,4.60000000,3.64500000,4.43200000,3.85400000,4.60000000,3.64500000,4.43200000,13160142.93200000,13160142.93200000
2021-02-05,3.50600000,4.00000000,3.48300000,3.85700000,3.50600000,4.00000000,3.48300000,3.85700000,6510264.53000000,6510264.53000000
2021-02-04,3.68400000,3.73800000,3.32700000,3.50600000,3.68400000,3.73800000,3.32700000,3.50600000,5201739.83800000,5201739.83800000
2021-02-03,3.54400000,3.76700000,3.44500000,3.68300000,3.54400000,3.76700000,3.44500000,3.68300000,5229650.28000000,5229650.28000000
2021-02-02,3.46900000,3.61200000,3.35000000,3.54300000,3.46900000,3.61200000,3.35000000,3.54300000,4596385.80300000,4596385.80300000
2021-02-01,3.28000000,3.52900000,3.17200000,3.47100000,3.28000000,3.52900000,3.17200000,3.47100000,6443019.21100000,6443019.21100000
2021-01-31,3.29600000,3.54600000,3.17400000,3.28300000,3.29600000,3.54600000,3.17400000,3.28300000,5432597.69900000,5432597.69900000
2021-01-30,3.30600000,3.36000000,3.11900000,3.29700000,3.30600000,3.36000000,3.11900000,3.29700000,4094333.97800000,4094333.97800000
2021-01-29,3.27100000,3.66800000,3.23000000,3.30700000,3.27100000,3.66800000,3.23000000,3.30700000,7154764.79800000,7154764.79800000
2021-01-28,3.10900000,3.39300000,3.02100000,3.27100000,3.10900000,3.39300000,3.02100000,3.27100000,4876480.10400000,4876480.10400000
2021-01-27,3.43500000,3.45700000,3.00000000,3.11200000,3.43500000,3.45700000,3.00000000,3.11200000,5919791.23400000,5919791.23400000
2021-01-26,3.28400000,3.48600000,3.18600000,3.43400000,3.28400000,3.48600000,3.18600000,3.43400000,5201546.48600000,5201546.48600000
2021-01-25,3.54400000,3.67400000,3.25700000,3.28400000,3.54400000,3.67400000,3.25700000,3.28400000,6101649.54600000,6101649.54600000
2021-01-24,3.93700000,4.18500000,3.42600000,3.54500000,3.93700000,4.18500000,3.42600000,3.54500000,13734466.56000000,13734466.56000000
2021-01-23,2.91800000,3.99700000,2.88000000,3.93800000,2.91800000,3.99700000,2.88000000,3.93800000,19135082.35400000,19135082.35400000
2021-01-22,2.73500000,3.05400000,2.56000000,2.91800000,2.73500000,3.05400000,2.56000000,2.91800000,4503953.66300000,4503953.66300000
2021-01-21,3.23700000,3.26000000,2.67700000,2.73600000,3.23700000,3.26000000,2.67700000,2.73600000,4464493.44800000,4464493.44800000
2021-01-20,3.15700000,3.29600000,2.96500000,3.23800000,3.15700000,3.29600000,2.96500000,3.23800000,5546833.81200000,5546833.81200000
2021-01-19,3.29700000,3.42700000,3.12900000,3.16100000,3.29700000,3.42700000,3.12900000,3.16100000,5660448.30000000,5660448.30000000
2021-01-18,3.18500000,3.37300000,3.04500000,3.30100000,3.18500000,3.37300000,3.04500000,3.30100000,6621233.40400000,6621233.40400000
2021-01-17,3.05100000,3.28100000,2.85300000,3.18800000,3.05100000,3.28100000,2.85300000,3.18800000,5786627.20500000,5786627.20500000
2021-01-16,2.94300000,3.25000000,2.90000000,3.05600000,2.94300000,3.25000000,2.90000000,3.05600000,6036377.92600000,6036377.92600000
2021-01-15,3.01800000,3.21900000,2.72000000,2.94100000,3.01800000,3.21900000,2.72000000,2.94100000,6214882.31600000,6214882.31600000
2021-01-14,2.94900000,3.12000000,2.81400000,3.02100000,2.94900000,3.12000000,2.81400000,3.02100000,4506701.74600000,4506701.74600000
2021-01-13,2.75000000,3.01000000,2.67300000,2.94800000,2.75000000,3.01000000,2.67300000,2.94800000,3551906.04200000,3551906.04200000
2021-01-12,2.89900000,2.96700000,2.65800000,2.75000000,2.89900000,2.96700000,2.65800000,2.75000000,3942980.44600000,3942980.44600000
2021-01-11,3.38100000,3.48100000,2.55100000,2.89800000,3.38100000,3.48100000,2.55100000,2.89800000,8439197.01900000,8439197.01900000
2021-01-10,3.23200000,3.72000000,2.87600000,3.38300000,3.23200000,3.72000000,2.87600000,3.38300000,10191786.72000000,10191786.72000000
2021-01-09,2.86100000,3.31400000,2.77300000,3.22800000,2.86100000,3.31400000,2.77300000,3.22800000,6315252.14200000,6315252.14200000
2021-01-08,2.89400000,2.98000000,2.63000000,2.86100000,2.89400000,2.98000000,2.63000000,2.86100000,4828215.75300000,4828215.75300000
2021-01-07,3.01500000,3.17700000,2.75000000,2.89400000,3.01500000,3.17700000,2.75000000,2.89400000,6585258.87700000,6585258.87700000
2021-01-06,2.61300000,3.04500000,2.53500000,3.01300000,2.61300000,3.04500000,2.53500000,3.01300000,6488691.91300000,6488691.91300000
2021-01-05,2.51500000,2.65300000,2.38900000,2.61200000,2.51500000,2.65300000,2.38900000,2.61200000,5401551.43600000,5401551.43600000
2021-01-04,2.46500000,2.70300000,2.25400000,2.51500000,2.46500000,2.70300000,2.25400000,2.51500000,6643783.74600000,6643783.74600000
2021-01-03,2.24900000,2.49900000,2.20000000,2.46600000,2.24900000,2.49900000,2.20000000,2.46600000,3646678.16700000,3646678.16700000
2021-01-02,2.26900000,2.29100000,2.18700000,2.24900000,2.26900000,2.29100000,2.18700000,2.24900000,2480219.32100000,2480219.32100000
2021-01-01,2.22200000,2.37000000,2.19600000,2.26800000,2.22200000,2.37000000,2.19600000,2.26800000,1871044.70700000,1871044.70700000
2020-12-31,2.21500000,2.25800000,2.14200000,2.22200000,2.21500000,2.25800000,2.14200000,2.22200000,1056454.17100000,1056454.17100000
2020-12-30,2.27400000,2.29500000,2.17400000,2.21500000,2.27400000,2.29500000,2.17400000,2.21500000,1275552.50200000,1275552.50200000
2020-12-29,2.38300000,2.43800000,2.13000000,2.27100000,2.38300000,2.43800000,2.13000000,2.27100000,3093741.92600000,3093741.92600000
2020-12-28,2.27700000,2.44100000,2.25800000,2.38400000,2.27700000,2.44100000,2.25800000,2.38400000,2751944.03700000,2751944.03700000
2020-12-27,2.26300000,2.40200000,2.14300000,2.27500000,2.26300000,2.40200000,2.14300000,2.27500000,3204945.38600000,3204945.38600000
2020-12-26,2.29000000,2.30700000,2.16200000,2.26000000,2.29000000,2.30700000,2.16200000,2.26000000,1698160.80500000,1698160.80500000
2020-12-25,2.31100000,2.40400000,2.22400000,2.28800000,2.31100000,2.40400000,2.22400000,2.28800000,2423032.31700000,2423032.31700000
2020-12-24,2.09400000,2.32200000,2.01800000,2.31200000,2.09400000,2.32200000,2.01800000,2.31200000,3335098.65000000,3335098.65000000
2020-12-23,2.57300000,2.59100000,1.86400000,2.09600000,2.57300000,2.59100000,1.86400000,2.09600000,3736758.58600000,3736758.58600000
2020-12-22,2.59200000,2.62600000,2.42600000,2.57400000,2.59200000,2.62600000,2.42600000,2.57400000,1773243.01800000,1773243.01800000
2020-12-21,2.80000000,2.86600000,2.55000000,2.59200000,2.80000000,2.86600000,2.55000000,2.59200000,2225641.65600000,2225641.65600000
2020-12-20,2.81100000,2.91900000,2.72000000,2.80200000,2.81100000,2.91900000,2.72000000,2.80200000,1843553.83300000,1843553.83300000
2020-12-19,2.74000000,2.94000000,2.72500000,2.81100000,2.74000000,2.94000000,2.72500000,2.81100000,2077145.01500000,2077145.01500000
2020-12-18,2.68800000,2.78600000,2.62800000,2.74000000,2.68800000,2.78600000,2.62800000,2.74000000,1197280.65900000,1197280.65900000
2020-12-17,2.76300000,2.84400000,2.64800000,2.68800000,2.76300000,2.84400000,2.64800000,2.68800000,2940554.78500000,2940554.78500000
2020-12-16,2.58700000,2.77400000,2.51900000,2.76600000,2.58700000,2.77400000,2.51900000,2.76600000,1581180.99100000,1581180.99100000
2020-12-15,2.52100000,2.65600000,2.45200000,2.58600000,2.52100000,2.65600000,2.45200000,2.58600000,1866204.57800000,1866204.57800000
2020-12-14,2.55800000,2.55800000,2.46400000,2.52100000,2.55800000,2.55800000,2.46400000,2.52100000,643652.06600000,643652.06600000
2020-12-13,2.46700000,2.61200000,2.45400000,2.55700000,2.46700000,2.61200000,2.45400000,2.55700000,1033525.59700000,1033525.59700000
2020-12-12,2.33800000,2.48100000,2.33000000,2.46900000,2.33800000,2.48100000,2.33000000,2.46900000,805193.34100000,805193.34100000
2020-12-11,2.43000000,2.43900000,2.31500000,2.33700000,2.43000000,2.43900000,2.31500000,2.33700000,850332.73100000,850332.73100000
2020-12-10,2.49100000,2.51000000,2.35900000,2.43000000,2.49100000,2.51000000,2.35900000,2.43000000,791009.64600000,791009.64600000
2020-12-09,2.41000000,2.50600000,2.29000000,2.49100000,2.41000000,2.50600000,2.29000000,2.49100000,1754405.38800000,1754405.38800000
2020-12-08,2.61200000,2.61700000,2.37600000,2.41000000,2.61200000,2.61700000,2.37600000,2.41000000,1359890.11500000,1359890.11500000
2020-12-07,2.65300000,2.69200000,2.56400000,2.61200000,2.65300000,2.69200000,2.56400000,2.61200000,868520.33800000,868520.33800000
2020-12-06,2.71700000,2.75600000,2.58300000,2.65300000,2.71700000,2.75600000,2.58300000,2.65300000,1173466.73100000,1173466.73100000
2020-12-05,2.59000000,2.73900000,2.55900000,2.71800000,2.59000000,2.73900000,2.55900000,2.71800000,956536.27100000,956536.27100000
2020-12-04,2.87700000,2.90200000,2.54300000,2.59100000,2.87700000,2.90200000,2.54300000,2.59100000,2800367.53300000,2800367.53300000
2020-12-03,2.78400000,2.98600000,2.78100000,2.87700000,2.78400000,2.98600000,2.78100000,2.87700000,2963576.15000000,2963576.15000000
2020-12-02,2.71800000,2.83900000,2.68000000,2.78700000,2.71800000,2.83900000,2.68000000,2.78700000,1550039.02300000,1550039.02300000
2020-12-01,2.92900000,3.02200000,2.67400000,2.71800000,2.92900000,3.02200000,2.67400000,2.71800000,3500254.73000000,3500254.73000000
2020-11-30,2.73400000,3.06600000,2.73300000,2.93200000,2.73400000,3.06600000,2.73300000,2.93200000,4109360.47600000,4109360.47600000
2020-11-29,2.68900000,2.84300000,2.59300000,2.73400000,2.68900000,2.84300000,2.59300000,2.73400000,2321047.22700000,2321047.22700000
2020-11-28,2.60500000,2.75600000,2.51900000,2.69000000,2.60500000,2.75600000,2.51900000,2.69000000,2843396.37400000,2843396.37400000
2020-11-27,2.52500000,2.62300000,2.38300000,2.60200000,2.52500000,2.62300000,2.38300000,2.60200000,3373006.23200000,3373006.23200000
2020-11-26,2.92200000,3.00900000,2.29500000,2.52200000,2.92200000,3.00900000,2.29500000,2.52200000,9506679.00200000,9506679.00200000
2020-11-25,3.08000000,3.28300000,2.80100000,2.92400000,3.08000000,3.28300000,2.80100000,2.92400000,7276205.34700000,7276205.34700000
2020-11-24,2.79400000,3.18500000,2.72300000,3.07900000,2.79400000,3.18500000,2.72300000,3.07900000,10256605.08600000,10256605.08600000
2020-11-23,2.55700000,2.80000000,2.49500000,2.79400000,2.55700000,2.80000000,2.49500000,2.79400000,5702794.00100000,5702794.00100000
2020-11-22,2.69600000,2.73900000,2.38400000,2.55700000,2.69600000,2.73900000,2.38400000,2.55700000,5587635.30700000,5587635.30700000
2020-11-21,2.36200000,2.71300000,2.35300000,2.69500000,2.36200000,2.71300000,2.35300000,2.69500000,6137450.27400000,6137450.27400000
2020-11-20,2.25200000,2.44100000,2.25000000,2.36200000,2.25200000,2.44100000,2.25000000,2.36200000,3750025.50700000,3750025.50700000
2020-11-19,2.15100000,2.31800000,2.08000000,2.25000000,2.15100000,2.31800000,2.08000000,2.25000000,3562257.40300000,3562257.40300000
2020-11-18,2.20600000,2.24100000,2.07200000,2.15000000,2.20600000,2.24100000,2.07200000,2.15000000,3527237.62500000,3527237.62500000
2020-11-17,2.07500000,2.21300000,2.07300000,2.20600000,2.07500000,2.21300000,2.07300000,2.20600000,3400450.96900000,3400450.96900000
2020-11-16,1.97700000,2.08900000,1.96500000,2.07300000,1.97700000,2.08900000,1.96500000,2.07300000,1650007.21000000,1650007.21000000
2020-11-15,2.04100000,2.07700000,1.93500000,1.97800000,2.04100000,2.07700000,1.93500000,1.97800000,1638845.77300000,1638845.77300000
2020-11-14,2.09400000,2.10700000,2.00900000,2.04000000,2.09400000,2.10700000,2.00900000,2.04000000,1544390.15600000,1544390.15600000
2020-11-13,2.03100000,2.09700000,1.99700000,2.09400000,2.03100000,2.09700000,1.99700000,2.09400000,1887037.22600000,1887037.22600000
2020-11-12,2.05300000,2.12900000,2.00800000,2.03000000,2.05300000,2.12900000,2.00800000,2.03000000,2780016.93100000,2780016.93100000
2020-11-11,2.00700000,2.14300000,2.00500000,2.05400000,2.00700000,2.14300000,2.00500000,2.05400000,2234912.11200000,2234912.11200000
2020-11-10,1.99000000,2.03300000,1.95000000,2.00600000,1.99000000,2.03300000,1.95000000,2.00600000,2272156.27700000,2272156.27700000
2020-11-09,2.02500000,2.04600000,1.93200000,1.98900000,2.02500000,2.04600000,1.93200000,1.98900000,1828107.08400000,1828107.08400000
2020-11-08,1.94800000,2.05200000,1.92800000,2.02700000,1.94800000,2.05200000,1.92800000,2.02700000,1816948.18400000,1816948.18400000
2020-11-07,2.07300000,2.18700000,1.92300000,1.94900000,2.07300000,2.18700000,1.92300000,1.94900000,4419204.40200000,4419204.40200000
2020-11-06,1.93000000,2.08300000,1.92400000,2.07100000,1.93000000,2.08300000,1.92400000,2.07100000,2681927.56300000,2681927.56300000
2020-11-05,1.83300000,1.94300000,1.81300000,1.93100000,1.83300000,1.94300000,1.81300000,1.93100000,2268720.19200000,2268720.19200000
2020-11-04,1.86900000,1.87100000,1.75000000,1.83300000,1.86900000,1.87100000,1.75000000,1.83300000,1683970.12200000,1683970.12200000
2020-11-03,1.92300000,1.92700000,1.80400000,1.86800000,1.92300000,1.92700000,1.80400000,1.86800000,1868673.23900000,1868673.23900000
2020-11-02,2.00900000,2.05600000,1.91600000,1.92400000,2.00900000,2.05600000,1.91600000,1.92400000,1770601.06800000,1770601.06800000
2020-11-01,1.96400000,2.01300000,1.94000000,2.00800000,1.96400000,2.01300000,1.94000000,2.00800000,959336.14100000,959336.14100000
2020-10-31,1.94600000,1.99800000,1.93500000,1.96400000,1.94600000,1.99800000,1.93500000,1.96400000,1448273.80600000,1448273.80600000
2020-10-30,2.03300000,2.06100000,1.87700000,1.94600000,2.03300000,2.06100000,1.87700000,1.94600000,3065345.95600000,3065345.95600000
2020-10-29,2.07900000,2.11200000,2.00800000,2.03300000,2.07900000,2.11200000,2.00800000,2.03300000,1693565.58800000,1693565.58800000
2020-10-28,2.19500000,2.21800000,2.05100000,2.07900000,2.19500000,2.21800000,2.05100000,2.07900000,2835286.37400000,2835286.37400000
2020-10-27,2.17300000,2.21500000,2.16000000,2.19400000,2.17300000,2.21500000,2.16000000,2.19400000,2439748.21700000,2439748.21700000
2020-10-26,2.22700000,2.26600000,2.13500000,2.17400000,2.22700000,2.26600000,2.13500000,2.17400000,2575919.31300000,2575919.31300000
2020-10-25,2.31100000,2.31200000,2.20700000,2.22900000,2.31100000,2.31200000,2.20700000,2.22900000,1481535.25800000,1481535.25800000
2020-10-24,2.29100000,2.33300000,2.27400000,2.31200000,2.29100000,2.33300000,2.27400000,2.31200000,1277077.57500000,1277077.57500000
2020-10-23,2.34000000,2.34100000,2.23100000,2.29100000,2.34000000,2.34100000,2.23100000,2.29100000,2157846.48000000,2157846.48000000
2020-10-22,2.28300000,2.39400000,2.28300000,2.34100000,2.28300000,2.39400000,2.28300000,2.34100000,2682540.79700000,2682540.79700000
2020-10-21,2.14500000,2.31600000,2.13700000,2.28300000,2.14500000,2.31600000,2.13700000,2.28300000,2967079.59300000,2967079.59300000
2020-10-20,2.21200000,2.21500000,2.12600000,2.14600000,2.21200000,2.21500000,2.12600000,2.14600000,1775359.44100000,1775359.44100000
2020-10-19,2.21500000,2.23200000,2.16300000,2.21200000,2.21500000,2.23200000,2.16300000,2.21200000,1796086.18400000,1796086.18400000
2020-10-18,2.17900000,2.22400000,2.17600000,2.21600000,2.17900000,2.22400000,2.17600000,2.21600000,1153744.61800000,1153744.61800000
2020-10-17,2.16700000,2.21200000,2.14100000,2.17900000,2.16700000,2.21200000,2.14100000,2.17900000,1331041.68100000,1331041.68100000
2020-10-16,2.23000000,2.24400000,2.10700000,2.16600000,2.23000000,2.24400000,2.10700000,2.16600000,2540179.59600000,2540179.59600000
2020-10-15,2.25400000,2.25700000,2.17600000,2.23000000,2.25400000,2.25700000,2.17600000,2.23000000,2315497.13400000,2315497.13400000
2020-10-14,2.33200000,2.36800000,2.23700000,2.25400000,2.33200000,2.36800000,2.23700000,2.25400000,2669835.52400000,2669835.52400000
2020-10-13,2.34300000,2.41100000,2.29200000,2.33000000,2.34300000,2.41100000,2.29200000,2.33000000,2693763.01100000,2693763.01100000
2020-10-12,2.35400000,2.41200000,2.28900000,2.34500000,2.35400000,2.41200000,2.28900000,2.34500000,3075840.17400000,3075840.17400000
2020-10-11,2.29800000,2.39100000,2.28600000,2.35400000,2.29800000,2.39100000,2.28600000,2.35400000,2457451.41500000,2457451.41500000
2020-10-10,2.33000000,2.39300000,2.27500000,2.30000000,2.33000000,2.39300000,2.27500000,2.30000000,3334456.38700000,3334456.38700000
2020-10-09,2.25100000,2.34800000,2.20500000,2.33000000,2.25100000,2.34800000,2.20500000,2.33000000,2676901.24200000,2676901.24200000
2020-10-08,2.19100000,2.28200000,2.11900000,2.25100000,2.19100000,2.28200000,2.11900000,2.25100000,2848590.13800000,2848590.13800000
2020-10-07,2.17200000,2.20800000,2.08000000,2.19200000,2.17200000,2.20800000,2.08000000,2.19200000,2967041.15000000,2967041.15000000
2020-10-06,2.30400000,2.31000000,2.15200000,2.17200000,2.30400000,2.31000000,2.15200000,2.17200000,3060626.02000000,3060626.02000000
2020-10-05,2.30500000,2.32600000,2.24700000,2.30200000,2.30500000,2.32600000,2.24700000,2.30200000,1522661.92700000,1522661.92700000
2020-10-04,2.29700000,2.31900000,2.24200000,2.30600000,2.29700000,2.31900000,2.24200000,2.30600000,1301964.21300000,1301964.21300000
2020-10-03,2.28700000,2.34500000,2.27000000,2.29700000,2.28700000,2.34500000,2.27000000,2.29700000,1115806.27400000,1115806.27400000
2020-10-02,2.36500000,2.39700000,2.18200000,2.28800000,2.36500000,2.39700000,2.18200000,2.28800000,2487721.16900000,2487721.16900000
2020-10-01,2.43600000,2.52700000,2.31500000,2.36500000,2.43600000,2.52700000,2.31500000,2.36500000,2823855.61000000,2823855.61000000
2020-09-30,2.43500000,2.46800000,2.36800000,2.43500000,2.43500000,2.46800000,2.36800000,2.43500000,2192838.07100000,2192838.07100000
2020-09-29,2.42400000,2.48600000,2.34400000,2.43300000,2.42400000,2.48600000,2.34400000,2.43300000,2695097.82300000,2695097.82300000
2020-09-28,2.37200000,2.58900000,2.37000000,2.42500000,2.37200000,2.58900000,2.37000000,2.42500000,3600478.71500000,3600478.71500000
2020-09-27,2.39900000,2.45200000,2.30700000,2.37000000,2.39900000,2.45200000,2.30700000,2.37000000,2299004.02400000,2299004.02400000
2020-09-26,2.36000000,2.42000000,2.32100000,2.39900000,2.36000000,2.42000000,2.32100000,2.39900000,2489662.05500000,2489662.05500000
2020-09-25,2.31900000,2.41200000,2.23000000,2.36000000,2.31900000,2.41200000,2.23000000,2.36000000,3064227.39100000,3064227.39100000
2020-09-24,2.17700000,2.34800000,2.13900000,2.31900000,2.17700000,2.34800000,2.13900000,2.31900000,3473393.21800000,3473393.21800000
2020-09-23,2.34200000,2.36900000,2.16400000,2.17600000,2.34200000,2.36900000,2.16400000,2.17600000,3572478.56800000,3572478.56800000
2020-09-22,2.26400000,2.34300000,2.17500000,2.34100000,2.26400000,2.34300000,2.17500000,2.34100000,4608695.71200000,4608695.71200000
2020-09-21,2.51900000,2.62100000,2.19500000,2.26300000,2.51900000,2.62100000,2.19500000,2.26300000,8749098.30000000,8749098.30000000
2020-09-20,2.63100000,2.65400000,2.43400000,2.52000000,2.63100000,2.65400000,2.43400000,2.52000000,3919816.66300000,3919816.66300000
2020-09-19,2.80400000,2.80400000,2.60100000,2.63100000,2.80400000,2.80400000,2.60100000,2.63100000,5764342.32500000,5764342.32500000
2020-09-18,2.56600000,2.92900000,2.51900000,2.80400000,2.56600000,2.92900000,2.51900000,2.80400000,9247965.34000000,9247965.34000000
2020-09-17,2.44900000,2.61800000,2.41200000,2.56600000,2.44900000,2.61800000,2.41200000,2.56600000,3942603.40600000,3942603.40600000
2020-09-16,2.46500000,2.59900000,2.36000000,2.44800000,2.46500000,2.59900000,2.36000000,2.44800000,4114496.19100000,4114496.19100000
2020-09-15,2.63900000,2.68600000,2.42500000,2.46600000,2.63900000,2.68600000,2.42500000,2.46600000,3434982.56600000,3434982.56600000
2020-09-14,2.65000000,2.74100000,2.55400000,2.63900000,2.65000000,2.74100000,2.55400000,2.63900000,3691273.69600000,3691273.69600000
2020-09-13,2.85400000,2.88000000,2.54600000,2.64800000,2.85400000,2.88000000,2.54600000,2.64800000,4210138.79600000,4210138.79600000
2020-09-12,2.81400000,2.93700000,2.73200000,2.85400000,2.81400000,2.93700000,2.73200000,2.85400000,6301949.10800000,6301949.10800000
2020-09-11,2.62200000,2.82500000,2.50200000,2.81600000,2.62200000,2.82500000,2.50200000,2.81600000,5680277.66500000,5680277.66500000
2020-09-10,2.43700000,2.65100000,2.43500000,2.62200000,2.43700000,2.65100000,2.43500000,2.62200000,5032941.20200000,5032941.20200000
2020-09-09,2.35600000,2.52900000,2.28000000,2.43900000,2.35600000,2.52900000,2.28000000,2.43900000,4459173.24500000,4459173.24500000
2020-09-08,2.41100000,2.50500000,2.25100000,2.35900000,2.41100000,2.50500000,2.25100000,2.35900000,5250428.12500000,5250428.12500000
2020-09-07,2.42200000,2.53000000,2.23500000,2.41000000,2.42200000,2.53000000,2.23500000,2.41000000,5067508.87700000,5067508.87700000
2020-09-06,2.34300000,2.47100000,2.19200000,2.42200000,2.34300000,2.47100000,2.19200000,2.42200000,5154264.99800000,5154264.99800000
2020-09-05,2.58100000,2.65900000,2.22700000,2.34400000,2.58100000,2.65900000,2.22700000,2.34400000,8278976.87000000,8278976.87000000
2020-09-04,2.38800000,2.67000000,2.25500000,2.57800000,2.38800000,2.67000000,2.25500000,2.57800000,13847066.37900000,13847066.37900000
2020-09-03,3.23900000,3.29700000,2.16000000,2.38800000,3.23900000,3.29700000,2.16000000,2.38800000,11186103.03500000,11186103.03500000
2020-09-02,3.51500000,3.77700000,3.07600000,3.23800000,3.51500000,3.77700000,3.07600000,3.23800000,9532552.75300000,9532552.75300000
2020-09-01,3.35900000,3.59800000,3.29400000,3.51800000,3.35900000,3.59800000,3.29400000,3.51800000,6906910.51300000,6906910.51300000
2020-08-31,3.44800000,3.53300000,3.33900000,3.35900000,3.44800000,3.53300000,3.33900000,3.35900000,3678292.51500000,3678292.51500000
2020-08-30,3.42900000,3.67100000,3.38600000,3.44900000,3.42900000,3.67100000,3.38600000,3.44900000,5314162.03700000,5314162.03700000
2020-08-29,3.34000000,3.53300000,3.22100000,3.43100000,3.34000000,3.53300000,3.22100000,3.43100000,5128641.34200000,5128641.34200000
2020-08-28,3.37000000,3.47000000,3.28800000,3.34200000,3.37000000,3.47000000,3.28800000,3.34200000,3934286.05900000,3934286.05900000
